RECORD_TIME,H_WIND_AMOUNT,H_COLD_PRESS,H_QLWC,H_FYL,H_PRESS_DIFF,H_LYL,H_SF,H_ACT_FS,H_GDFN,OFT,TS,GFD,BFC
2024-02-16 06:00:00,5987.99,438.7,2.15,6.08,183.14,47.66,13.59,261.47,14084.49,1,1,1,1
2024-01-27 17:00:00,5966.15,418.85,3.47,6.11,162.79,45.63,15.79,274.04,15392.22,4,1,1,3
2023-06-18 17:00:00,5822.67,430.43,1.72,4.15,174.22,45.98,5.34,259.28,13871.3,2,1,1,1
2023-08-14 08:00:00,5637.76,423.13,1.14,4.38,173.72,45.62,3.68,241.07,11266.27,3,1,1,1
2023-10-20 02:00:00,5948.41,408.98,4.06,1.19,158.55,49.36,3.99,271.71,15088.39,1,1,1,1
2023-04-11 05:00:00,5794.4,438.64,1.63,4.73,177.7,44.05,16.67,249.06,12371.41,1,1,1,1
2023-11-01 00:00:00,0.0,64.13,0.83,0.0,-0.51,58.5,3.02,0.0,0.0,4,1,1,1
2023-06-27 06:00:00,5947.73,436.08,1.68,4.82,174.72,46.57,6.65,259.66,13783.01,1,1,1,1
2023-10-15 02:00:00,5307.5,377.0,1.84,0.0,158.57,47.49,1.38,279.63,15731.55,1,1,1,1
2023-09-12 13:00:00,5930.48,434.25,1.18,5.06,173.82,43.92,2.99,263.16,14096.13,1,4,4,4
2023-07-04 20:00:00,5945.59,435.21,0.0,5.04,173.1,45.24,3.78,260.15,13827.44,4,1,1,1
2023-12-04 11:00:00,6133.46,430.15,4.09,3.39,173.91,46.72,10.07,266.78,14999.0,1,1,1,1
2023-04-26 05:00:00,5184.69,398.85,2.22,0.98,170.68,49.8,16.27,245.94,11488.35,3,1,1,1
2023-12-16 05:00:00,6095.96,431.26,2.44,5.53,175.69,46.1,7.46,265.15,14723.8,5,1,1,1
2024-01-28 14:00:00,5922.21,433.45,3.64,6.14,177.86,47.59,8.48,261.73,13939.22,5,1,1,1
2023-04-25 20:00:00,5631.61,435.41,2.12,3.39,175.68,50.06,14.32,242.88,11819.16,4,1,1,1
2023-12-11 04:00:00,6108.47,430.06,2.66,4.71,174.01,46.47,6.79,269.94,15283.01,4,1,1,1
2023-05-19 05:00:00,5900.11,438.71,1.78,4.52,177.0,47.03,15.92,257.39,13863.11,1,1,1,1
2023-11-11 05:00:00,5978.59,432.17,2.24,4.02,177.02,48.29,2.73,264.31,14360.9,1,1,1,1
2024-02-26 17:00:00,6023.02,435.17,1.85,6.03,179.43,47.38,21.01,270.12,15100.95,1,3,3,1
2023-03-15 08:00:00,4621.36,363.85,2.03,0.0,165.12,43.81,24.32,233.17,9880.55,4,1,1,1
2023-09-07 14:00:00,5916.51,431.62,1.25,5.27,171.14,43.58,1.49,266.5,14446.18,2,1,1,1
2023-09-27 03:00:00,5919.49,435.97,2.39,3.96,175.81,48.99,2.06,260.49,13805.92,1,1,1,1
2023-11-02 04:00:00,0.0,-0.68,0.61,0.0,-0.53,66.43,1.48,0.0,0.0,1,1,1,1
2023-11-23 20:00:00,5892.48,419.29,2.06,1.71,171.79,45.56,4.49,266.21,14348.35,3,1,1,1
2023-03-30 06:00:00,5876.93,429.45,2.24,5.08,168.6,47.53,21.44,260.47,13704.06,3,2,2,1
2023-04-12 08:00:00,4892.97,358.3,1.68,0.79,154.22,42.84,16.26,232.13,9123.8,2,2,2,1
2023-04-27 03:00:00,5948.25,433.28,2.18,2.85,176.64,49.07,17.41,260.95,14865.51,1,1,1,1
2023-03-23 02:00:00,5826.88,421.63,3.23,4.9,163.68,47.25,22.2,262.43,13791.39,1,1,1,2
2023-10-19 03:00:00,5412.13,386.25,2.71,0.0,157.26,50.71,2.21,266.67,14106.33,1,1,1,1
2023-06-19 01:00:00,5814.87,427.0,1.82,4.04,171.22,46.77,8.63,260.59,14002.61,2,1,1,1
2023-05-11 04:00:00,5926.05,437.49,1.96,4.47,175.94,45.84,15.5,254.64,13623.99,1,1,1,1
2023-06-10 16:00:00,5937.61,434.5,2.05,4.02,172.46,46.0,1.61,267.25,15032.72,2,1,1,1
2023-06-25 19:00:00,5932.91,434.11,1.52,4.61,171.85,46.02,6.98,257.36,13511.69,2,1,1,1
2023-04-02 09:00:00,5761.47,434.55,2.28,4.63,177.21,47.95,22.55,245.98,11971.12,5,1,1,1
2023-03-22 06:00:00,5919.12,422.48,3.08,5.05,166.04,46.51,22.46,263.2,14081.94,1,1,1,2
2023-05-01 09:00:00,6064.51,441.7,2.3,3.86,179.72,49.63,16.95,261.89,14769.22,1,1,1,1
2023-06-24 11:00:00,5912.8,434.49,1.57,4.38,172.4,45.91,10.5,258.91,13625.68,5,1,1,1
2023-11-03 18:00:00,0.0,-0.48,0.49,0.0,-0.68,47.42,1.47,0.0,0.0,5,1,1,1
2023-03-15 09:00:00,4771.9,371.44,2.02,0.0,169.93,42.73,24.37,240.44,10826.78,4,1,1,1
2023-11-01 07:00:00,0.0,65.3,0.75,0.0,-0.56,79.1,2.34,0.0,0.0,1,1,1,1
2023-12-14 22:00:00,5980.87,431.62,2.36,5.21,176.17,45.8,11.13,258.65,13750.11,5,1,1,1
2023-07-05 21:00:00,6045.01,435.92,0.0,4.94,173.1,45.26,3.63,264.98,14574.21,1,1,1,1
2023-08-22 11:00:00,5997.61,434.64,1.83,4.98,173.85,45.08,2.36,260.62,13996.49,1,1,1,1
2023-04-16 06:00:00,5763.05,429.99,1.74,2.71,174.02,42.4,21.61,243.81,11764.6,1,1,1,1
2023-12-15 06:00:00,6036.86,437.42,2.03,5.39,182.02,47.14,6.53,260.26,14049.63,1,1,1,1
2023-11-12 10:00:00,5915.06,431.95,2.79,4.23,177.22,48.19,3.74,260.17,13781.31,1,1,1,1
2023-11-29 04:00:00,6031.16,433.74,2.47,3.99,178.42,48.39,4.11,264.19,14472.04,1,1,1,1
2023-07-21 18:00:00,5869.1,437.28,0.0,5.1,176.08,45.48,4.36,253.58,12963.93,5,1,1,1
2023-11-25 07:00:00,5930.87,406.45,3.95,0.0,164.17,46.77,4.49,264.95,14315.14,3,2,2,1
2024-01-22 01:00:00,6088.37,434.26,2.14,5.98,178.21,45.78,12.08,266.6,14869.58,2,1,1,1
2023-04-20 21:00:00,3451.17,247.21,3.22,0.29,108.44,49.58,16.18,229.07,7825.71,1,1,1,1
2023-03-25 00:00:00,5778.45,420.26,3.2,5.17,161.5,45.22,20.15,259.28,13346.67,5,1,1,1
2023-10-25 19:00:00,6036.77,422.46,2.47,3.88,166.73,50.03,3.22,271.12,15249.65,1,1,1,1
2024-01-14 23:00:00,6034.93,432.72,3.31,6.03,176.74,46.87,12.53,266.78,14760.51,5,3,3,1
2023-04-19 15:00:00,3398.47,266.86,2.54,0.0,125.61,47.77,10.84,227.12,6895.41,4,1,1,1
2023-11-14 10:00:00,0.0,26.81,0.61,0.0,-0.65,0.0,1.38,0.0,0.0,1,1,1,1
2023-11-30 19:00:00,5636.75,430.43,2.27,3.27,179.6,48.36,5.36,234.37,10664.69,5,1,1,1
2024-02-13 04:00:00,5998.36,430.08,2.33,6.06,173.92,47.75,19.3,268.66,14873.62,3,1,1,1
2024-01-23 05:00:00,5901.72,435.6,2.04,6.17,180.61,46.71,12.57,258.3,13510.48,1,1,1,1
2024-01-09 09:00:00,6032.41,433.65,2.67,6.03,178.16,47.13,9.14,265.31,14600.42,1,1,1,1
2024-02-10 18:00:00,6015.18,431.16,2.19,6.04,175.14,46.97,14.98,270.83,15152.85,1,1,1,1
2023-12-07 20:00:00,6027.91,428.93,3.1,3.56,173.41,46.95,5.13,262.69,14308.92,2,1,1,1
2023-07-20 07:00:00,5911.19,438.37,0.0,5.06,177.33,45.97,5.03,252.34,12939.7,5,1,1,1
2023-07-04 11:00:00,5962.2,431.2,0.0,5.02,168.97,45.5,2.99,264.42,14329.8,1,1,1,1
2023-07-06 09:00:00,5999.4,430.54,0.0,4.99,168.22,44.3,3.08,264.33,14402.29,1,1,1,1
2023-05-07 09:00:00,5964.82,437.36,2.32,4.36,174.98,46.55,17.69,267.63,15140.69,4,1,1,3
2023-04-17 04:00:00,5707.68,425.74,1.8,2.73,169.99,43.22,24.47,241.73,11449.22,1,1,1,1
2023-07-13 16:00:00,5794.15,432.59,0.0,4.89,176.29,45.57,8.13,252.15,12652.29,3,1,1,1
2023-05-27 14:00:00,5880.5,436.79,1.71,4.43,174.76,47.43,14.16,261.61,14278.26,1,2,2,1
2024-01-11 13:00:00,6003.85,431.81,2.79,6.07,176.14,46.72,9.12,264.2,14397.77,2,3,1,1
2023-06-03 09:00:00,5909.18,435.65,2.2,4.39,173.48,47.1,10.89,266.83,14929.72,1,1,1,1
2023-11-13 05:00:00,0.0,27.11,0.88,0.0,-0.51,96.32,1.28,0.0,0.0,1,1,1,1
2023-07-05 10:00:00,5970.43,434.41,0.0,5.01,172.2,45.27,3.69,262.43,14141.36,1,1,1,1
2023-03-07 19:00:00,5807.17,437.68,2.25,5.37,177.89,47.8,21.06,252.28,12714.81,3,1,1,1
2023-12-10 13:00:00,6165.59,430.29,2.65,4.66,174.32,46.93,5.89,269.68,15408.82,1,1,1,2
2023-10-24 01:00:00,5974.76,417.42,3.19,3.05,164.68,48.81,3.56,271.31,15118.7,1,1,1,1
2023-09-16 05:00:00,5758.53,434.74,1.15,5.18,175.66,45.15,2.69,249.36,12322.39,4,1,1,1
2023-12-03 00:00:00,6069.59,423.48,3.83,1.71,167.42,46.62,7.62,266.68,14823.32,1,1,1,1
2023-09-30 00:00:00,5877.37,437.46,2.12,3.66,181.22,47.5,1.37,252.92,12922.24,5,1,1,1
2023-08-09 19:00:00,5872.63,438.26,1.1,5.54,177.66,46.69,4.55,252.57,12896.37,5,2,2,1
2023-12-09 10:00:00,5979.77,431.42,2.61,4.33,176.99,47.27,3.57,252.51,13110.32,1,1,1,1
2023-09-15 14:00:00,5896.83,435.54,1.14,5.18,175.74,44.98,1.91,260.69,13765.65,1,1,1,1
2023-08-23 01:00:00,5944.02,435.7,2.1,5.03,174.94,45.25,2.84,260.59,13877.92,5,1,1,1
2023-10-26 09:00:00,5936.15,430.12,1.96,4.05,175.23,49.67,2.66,262.16,14040.5,2,1,1,1
2024-01-09 15:00:00,6047.29,435.36,2.88,6.02,179.55,47.15,8.84,264.31,14513.76,2,1,1,1
2023-12-01 07:00:00,5817.41,431.12,2.16,2.45,176.81,47.02,5.45,247.78,12261.44,1,1,1,1
2023-11-09 15:00:00,5736.79,426.11,2.64,3.78,175.23,48.21,2.2,249.42,12266.89,3,3,3,1
2024-01-20 07:00:00,5984.15,435.09,2.08,6.08,179.22,46.49,12.32,261.78,14093.83,1,1,1,1
2023-12-01 09:00:00,5926.49,431.26,2.14,2.42,178.76,47.63,6.62,252.44,12975.84,1,1,1,1
2023-08-20 01:00:00,6008.72,432.21,1.97,4.99,171.43,44.1,1.36,265.07,14502.72,2,2,2,1
2023-07-31 09:00:00,5812.23,437.87,1.07,5.36,177.32,45.5,4.06,249.3,12435.9,5,1,1,1
2023-06-26 07:00:00,5942.88,435.15,1.49,4.81,173.14,45.86,4.94,258.36,13634.67,1,1,1,1
2023-06-02 02:00:00,5796.1,438.8,1.95,4.6,177.04,47.24,7.26,257.75,13667.13,1,1,1,1
2023-04-11 11:00:00,5765.78,430.97,1.76,4.51,170.76,42.57,15.72,252.03,12587.05,1,1,1,1
2023-09-26 21:00:00,5891.45,432.39,2.52,3.96,172.45,49.46,1.91,256.64,13323.38,5,4,4,1
2023-05-17 08:00:00,5993.47,437.17,1.64,4.44,174.85,47.51,11.4,263.99,14806.82,5,1,1,1
2023-10-03 18:00:00,0.0,-0.69,1.14,0.0,-0.36,42.72,1.64,0.0,0.0,2,2,2,1
2023-08-18 08:00:00,6122.7,424.69,1.99,4.47,163.21,44.69,1.38,262.02,14446.2,5,1,1,1
2024-01-06 17:00:00,6048.5,432.38,2.64,6.14,176.52,46.64,4.72,268.0,14920.04,2,1,1,1
2023-12-15 00:00:00,6089.64,436.11,2.28,5.19,180.62,46.96,10.52,259.5,14090.78,4,1,1,1
2023-11-25 00:00:00,5652.96,394.5,2.31,0.0,163.59,46.04,2.93,254.09,12544.37,3,1,1,1
2023-11-20 14:00:00,4818.62,339.46,2.58,0.0,142.64,45.87,3.88,241.42,9640.39,1,1,1,1
2023-12-03 15:00:00,6108.69,426.49,4.06,2.56,170.04,45.98,9.1,266.36,14900.1,1,1,1,1
2024-01-17 06:00:00,6066.15,433.77,2.79,6.0,177.69,46.75,11.21,268.02,14976.9,4,1,1,1
2023-07-01 03:00:00,5830.21,429.68,0.0,5.12,168.1,45.88,11.27,250.14,12540.28,1,1,1,1
2024-02-05 15:00:00,5844.05,434.9,2.3,6.24,179.91,46.98,13.11,255.4,13103.29,1,1,1,1
2023-09-07 12:00:00,5843.38,433.79,1.31,5.33,173.94,42.76,1.33,256.35,13187.34,1,1,1,1
2023-11-13 10:00:00,0.0,27.1,0.76,0.0,-0.53,0.0,1.31,0.0,0.0,1,1,1,1
2023-04-20 22:00:00,159.98,14.5,3.07,0.0,5.22,49.29,14.7,29.69,74.38,3,1,1,1
2024-02-27 10:00:00,6002.67,432.6,1.88,6.04,176.43,46.99,22.74,269.17,14953.44,1,1,1,1
2023-04-22 05:00:00,5947.86,430.21,2.81,2.19,173.47,48.22,17.66,263.54,14648.83,1,3,3,1
2023-11-01 21:00:00,0.0,-0.67,0.65,0.0,-0.55,69.37,1.41,0.0,0.0,2,1,1,1
2023-06-19 11:00:00,5836.31,429.81,1.77,4.13,173.96,46.8,7.77,260.1,14008.09,1,1,1,1
2023-05-01 03:00:00,6044.02,435.62,2.38,3.87,173.63,48.62,17.13,265.06,15069.66,2,1,1,1
2023-08-13 19:00:00,5688.16,433.36,1.06,4.78,173.63,44.47,3.05,243.49,11591.16,1,1,1,1
2024-01-06 21:00:00,6011.74,431.8,2.72,6.25,176.12,46.58,5.62,264.67,14468.53,1,1,1,1
2023-03-26 11:00:00,5777.09,421.1,3.01,5.18,160.11,46.83,16.6,261.31,13547.68,1,1,1,1
2023-06-27 20:00:00,5990.77,437.56,1.48,4.99,175.32,46.04,8.48,259.34,13850.95,5,1,1,1
2023-06-08 10:00:00,5987.35,437.37,2.12,4.34,175.03,46.16,7.98,268.26,15284.62,5,1,1,1
2023-03-26 02:00:00,5996.91,416.66,2.88,4.98,155.13,46.43,18.41,273.19,15398.99,3,1,1,1
2024-01-25 07:00:00,5963.85,434.29,2.27,6.08,178.67,46.78,13.55,262.24,14095.48,2,1,1,1
2023-09-23 05:00:00,5894.06,435.17,2.38,4.07,175.47,49.14,1.92,258.83,13571.89,4,1,1,1
2023-07-17 19:00:00,5911.6,436.41,0.0,5.05,174.8,45.48,1.66,258.16,13555.06,1,1,1,1
2023-06-27 16:00:00,5946.91,433.74,1.6,5.01,171.54,45.83,6.93,261.96,14019.67,1,1,1,1
2023-10-01 20:00:00,5185.82,396.3,1.76,0.0,172.6,45.57,2.09,238.71,10167.82,1,1,1,1
2023-10-30 02:00:00,5767.03,424.84,2.18,2.94,173.1,46.87,3.62,253.76,12767.17,4,1,1,1
2023-10-12 08:00:00,5817.48,424.95,1.58,1.47,175.85,47.61,1.48,255.81,13086.53,5,1,1,1
2023-07-20 00:00:00,5937.06,439.41,0.0,5.03,177.79,46.41,3.54,255.18,13287.51,5,1,1,1
2023-11-15 23:00:00,0.0,25.79,0.47,0.0,-0.86,48.4,2.53,0.0,0.0,3,1,1,1
2023-12-27 05:00:00,6105.17,432.14,1.94,5.53,176.05,47.45,10.2,265.71,14808.85,5,3,1,1
2023-11-12 20:00:00,0.0,26.9,2.08,0.0,-0.46,48.72,1.97,0.0,0.0,1,1,1,1
2023-07-26 15:00:00,5902.56,435.39,1.13,5.28,174.05,46.37,2.52,255.03,13177.09,1,1,1,1
2023-10-06 13:00:00,4152.51,330.54,3.75,0.0,163.86,38.01,4.02,236.27,9836.68,3,1,1,1
2024-02-15 00:00:00,5991.31,431.23,2.25,6.06,175.25,47.06,16.62,269.14,14903.68,1,1,1,1
2023-12-13 03:00:00,6035.87,433.59,2.5,4.96,178.39,46.7,8.03,260.48,14070.13,1,1,1,3
2023-08-30 02:00:00,5921.9,433.52,1.56,5.27,172.95,44.76,2.97,266.27,14431.36,1,1,1,1
2023-03-29 01:00:00,5836.33,419.0,2.99,5.15,158.92,47.8,20.01,262.14,13776.35,1,1,1,1
2024-02-20 20:00:00,6028.32,433.84,2.24,6.04,177.45,46.71,16.47,268.78,14953.46,1,1,1,1
2023-09-15 20:00:00,5877.86,435.97,1.15,5.09,176.53,44.84,2.28,255.37,13172.3,1,1,1,1
2023-06-06 10:00:00,5817.81,432.43,2.3,3.45,175.85,47.44,6.32,257.97,13733.54,2,1,1,1
2023-12-25 19:00:00,5964.71,435.09,2.12,5.79,179.8,46.96,4.65,262.55,14128.99,1,1,1,1
2024-01-15 01:00:00,6036.48,433.96,3.23,6.02,178.13,46.47,12.1,264.75,14549.95,5,3,3,1
2023-09-30 10:00:00,5911.97,425.52,1.83,3.69,168.72,45.69,1.0,262.99,14036.09,5,1,1,1
2023-10-08 05:00:00,5350.42,382.87,2.42,0.0,159.2,45.42,2.1,267.9,14075.08,4,1,1,1
2023-12-07 17:00:00,6042.58,428.82,2.97,3.43,175.4,47.34,4.39,272.67,15933.47,3,1,1,1
2023-04-15 02:00:00,5668.96,428.2,1.74,2.75,178.3,43.17,18.99,237.09,10961.53,2,1,1,1
2023-06-24 00:00:00,5966.81,431.41,1.39,4.47,168.47,46.09,10.05,265.64,14459.22,1,1,1,1
2023-10-30 09:00:00,5949.91,423.64,1.99,2.84,171.62,47.56,3.76,264.71,14319.98,1,1,1,1
2023-12-09 13:00:00,6023.62,424.71,2.87,4.33,169.8,47.22,2.75,257.03,13678.65,1,1,1,1
2023-11-04 23:00:00,5789.01,411.8,4.69,2.55,165.58,47.15,6.77,270.8,15057.4,1,1,1,1
2023-03-27 12:00:00,5843.8,420.78,3.01,5.12,159.7,47.39,16.54,264.01,13999.36,1,1,1,1
2023-11-23 15:00:00,5741.67,427.89,2.06,3.6,180.83,47.98,4.31,248.0,12134.75,3,1,1,1
2023-03-17 00:00:00,5874.45,434.73,2.4,4.54,174.23,46.19,20.47,254.58,13067.78,1,1,1,1
2024-01-05 17:00:00,6040.05,433.02,2.35,6.12,177.09,48.41,3.15,267.0,14805.07,2,1,1,1
2024-02-17 07:00:00,6084.83,435.28,2.37,5.97,178.87,47.59,14.83,271.6,15422.0,1,3,3,1
2023-12-25 04:00:00,6102.08,432.99,2.12,5.78,177.03,46.95,5.85,266.34,14872.16,3,1,1,1
2023-09-28 22:00:00,5788.48,430.28,2.12,3.6,175.94,47.45,1.9,248.51,12282.96,4,1,1,1
2023-07-25 08:00:00,0.0,-0.72,0.0,0.0,-0.23,57.74,1.1,0.0,0.0,5,1,1,1
2023-12-06 19:00:00,6108.15,428.72,3.6,3.41,173.04,47.31,2.55,265.98,14852.76,3,1,1,1
2023-03-02 00:00:00,5990.24,433.19,2.5,5.21,172.15,48.09,18.9,265.92,14552.07,3,1,1,1
2023-11-30 04:00:00,5920.55,428.99,2.94,4.07,174.29,47.59,3.48,257.58,13496.87,2,1,1,1
2023-12-22 22:00:00,6078.16,433.68,2.92,6.2,177.87,47.15,8.5,266.92,14877.42,2,1,1,1
2023-06-24 01:00:00,5971.79,433.27,1.43,4.46,170.44,46.65,9.59,265.36,14436.51,1,1,1,1
2024-02-19 19:00:00,6000.42,434.29,1.96,6.05,178.14,47.48,22.92,269.53,14978.48,1,1,1,1
2023-03-24 01:00:00,3360.62,243.23,1.59,0.0,111.31,45.19,14.91,213.41,5234.01,2,1,1,1
2023-12-07 16:00:00,5992.1,423.09,2.87,3.34,172.66,46.95,3.41,271.49,15682.47,3,1,1,1
2023-08-15 06:00:00,5737.42,430.01,1.09,3.85,175.01,44.56,2.73,245.11,11848.88,1,4,1,1
2024-01-24 02:00:00,5998.24,432.13,2.32,6.08,176.58,46.39,12.09,265.62,14539.28,3,1,1,1
2023-09-27 15:00:00,5723.15,426.73,2.68,2.91,177.19,48.21,1.8,245.56,11858.58,1,1,1,1
2023-06-08 21:00:00,5896.94,437.32,2.13,4.4,177.78,46.74,9.51,263.48,14534.23,1,1,1,1
2023-12-08 05:00:00,6061.51,423.36,3.24,3.86,167.86,46.3,3.74,266.26,14772.31,2,1,1,1
2023-05-15 11:00:00,5951.75,436.01,1.28,4.48,173.82,46.31,21.42,261.68,14462.26,1,1,1,1
2023-04-16 17:00:00,5858.77,436.08,1.82,2.68,180.38,43.51,21.15,240.42,11645.94,1,1,1,1
2023-09-07 05:00:00,5893.06,434.87,1.5,5.29,175.36,43.91,1.16,256.09,13288.54,1,1,1,1
2023-12-12 18:00:00,6062.99,434.06,2.59,4.93,178.55,46.9,7.36,258.72,13964.25,1,1,1,1
2023-12-16 11:00:00,6081.42,436.36,2.32,5.56,180.64,46.16,8.22,264.59,14617.39,4,1,1,1
2023-12-27 02:00:00,6029.91,436.21,1.92,6.06,180.17,46.28,10.99,263.93,14442.84,5,3,3,1
2023-08-30 16:00:00,5992.46,435.48,1.82,5.21,174.62,44.83,3.59,268.47,14852.03,1,1,1,1
2023-08-16 18:00:00,37.56,17.14,0.48,0.0,0.36,44.19,0.83,4.7,15.52,4,1,1,1
2023-06-15 22:00:00,5931.44,427.25,1.74,4.01,170.46,46.48,5.62,265.74,14854.26,1,1,1,4
2023-03-25 07:00:00,5899.18,428.82,3.26,5.06,168.14,45.94,19.83,256.39,13323.17,5,1,1,1
2023-08-20 17:00:00,6023.41,431.29,1.86,4.96,170.65,44.29,1.62,265.77,14624.86,4,1,1,1
2023-06-13 20:00:00,5767.31,427.07,2.05,3.84,175.57,46.68,3.33,256.57,13481.81,1,1,1,1
2023-09-08 07:00:00,5870.92,432.93,1.22,5.3,172.65,43.92,2.33,262.27,13883.16,1,1,1,1
2023-08-21 20:00:00,6019.31,426.34,2.48,4.98,165.03,44.22,2.09,272.92,15404.9,1,1,1,1
2024-02-21 07:00:00,6008.71,434.95,2.13,6.04,179.05,47.45,16.69,268.06,14852.04,1,1,1,1
2024-01-31 12:00:00,6025.33,428.92,2.19,6.03,172.88,46.55,12.12,268.87,14971.41,1,1,1,1
2023-03-21 05:00:00,5895.51,426.69,2.97,5.07,165.68,46.47,22.03,258.87,13584.18,1,1,1,1
2023-05-15 20:00:00,5930.91,436.72,1.42,4.5,174.68,47.33,15.59,260.08,14228.79,1,3,3,2
2024-01-14 02:00:00,6020.26,432.91,3.49,6.04,177.14,46.64,13.0,265.84,14624.53,5,1,1,1
2023-07-15 06:00:00,5939.63,438.31,0.0,5.04,178.34,44.73,4.11,255.9,13379.68,3,1,1,1
2023-06-06 02:00:00,5878.04,439.03,2.39,4.08,177.17,47.27,5.2,260.68,14170.1,3,1,1,3
2023-07-05 11:00:00,5969.59,434.58,0.0,5.0,172.33,45.81,3.7,263.4,14226.31,1,1,1,1
2023-04-25 12:00:00,6038.63,436.36,2.03,3.92,174.47,49.31,16.13,265.3,15083.46,4,1,1,4
2023-03-22 04:00:00,5840.51,416.15,3.29,5.12,159.88,47.28,22.18,265.06,14093.51,1,1,1,2
2023-07-14 05:00:00,5779.43,429.88,0.0,5.18,168.48,44.84,6.16,255.05,12949.74,1,4,4,1
2023-05-06 22:00:00,5915.82,439.61,2.31,4.4,177.73,47.13,22.06,259.18,14083.69,2,1,1,3
2023-07-16 00:00:00,5898.04,437.83,0.0,5.07,178.28,45.95,5.36,252.11,12888.93,1,1,1,1
2023-11-07 13:00:00,5875.58,431.18,2.57,4.2,175.8,47.17,6.41,260.39,13695.91,1,1,1,1
2024-01-26 09:00:00,5961.83,435.46,2.39,6.09,179.55,46.23,14.72,265.09,14403.14,4,2,2,1
2023-09-04 22:00:00,5901.56,436.58,1.14,5.28,176.31,43.76,2.38,259.75,13672.28,1,1,1,1
2023-07-13 23:00:00,5855.37,435.9,0.0,5.1,176.46,45.24,6.75,252.37,12821.38,1,4,4,1
2023-05-26 18:00:00,5915.35,439.61,1.82,4.38,177.32,46.73,9.37,262.28,14444.18,1,1,1,1
2023-08-04 13:00:00,5913.11,433.73,0.92,5.48,172.83,44.95,4.51,260.89,13843.92,1,1,1,1
2023-06-20 18:00:00,5832.15,424.3,1.84,4.0,169.42,45.65,5.45,262.4,13819.17,1,1,1,1
2023-11-16 08:00:00,0.0,37.48,0.48,0.0,-0.81,17.54,2.75,0.0,0.0,3,1,1,1
2023-07-07 02:00:00,6049.02,439.7,0.0,5.04,177.78,45.32,2.73,260.31,14089.26,1,1,1,1
2023-10-31 15:00:00,0.0,62.9,1.53,0.0,-0.49,48.91,3.17,0.0,0.0,1,1,1,1
2024-02-25 18:00:00,6049.91,433.27,1.85,6.01,176.96,47.51,20.8,271.23,15280.7,1,1,1,1
2024-02-03 18:00:00,5995.85,431.78,2.93,6.07,175.97,46.56,14.13,269.55,14962.27,1,1,1,1
2023-06-27 01:00:00,5874.2,437.48,1.72,4.86,176.56,46.46,6.13,257.14,13346.97,3,1,1,1
2024-03-01 12:00:00,6030.84,431.91,1.83,6.02,175.72,46.81,21.17,271.78,15301.42,1,1,1,1
2023-09-09 21:00:00,5918.47,430.54,1.39,5.11,170.24,44.6,2.9,264.42,14225.3,3,1,1,1
2023-07-01 20:00:00,5833.04,435.52,0.0,5.12,173.82,46.13,5.51,252.49,12773.12,4,1,1,1
2024-02-11 04:00:00,6097.3,434.79,2.34,5.95,178.79,47.13,15.22,270.71,15344.55,1,1,1,1
2023-04-24 14:00:00,5975.68,436.44,2.5,3.38,174.67,48.67,17.59,261.08,14445.23,3,1,1,1
2024-03-01 10:00:00,6025.96,433.09,1.81,6.02,176.9,47.05,22.68,270.25,15128.12,1,1,1,1
2023-07-23 01:00:00,5847.14,435.12,0.0,5.1,173.94,44.83,6.34,253.66,12927.17,2,1,1,1
2024-01-23 08:00:00,5969.45,435.89,1.95,6.09,180.33,46.81,12.37,261.57,14033.61,1,1,1,1
2023-11-14 12:00:00,0.0,26.77,0.56,0.0,-0.66,0.0,1.6,0.0,0.0,1,1,1,1
2023-09-03 11:00:00,5906.59,430.32,1.52,5.2,169.92,43.92,2.62,265.78,14339.49,1,1,1,1
2024-01-17 08:00:00,6082.6,434.96,2.67,5.99,179.15,47.02,10.9,267.73,14971.06,4,1,1,1
2023-11-14 17:00:00,0.0,26.42,0.58,0.0,-0.65,0.0,1.85,0.0,0.0,1,1,1,1
2024-02-20 13:00:00,6024.0,435.93,1.99,6.05,179.81,47.69,13.93,267.77,14838.45,1,1,1,1
2023-05-13 05:00:00,5911.41,436.8,1.9,4.36,174.78,46.72,11.26,262.26,14415.18,1,1,1,1
2023-03-27 01:00:00,5869.12,416.07,2.88,5.09,155.08,46.74,17.6,264.99,14159.32,1,1,1,1
2024-01-13 07:00:00,6024.27,430.91,2.78,6.04,175.09,46.77,13.22,267.35,14805.78,1,1,1,1
2023-11-03 01:00:00,0.0,-0.67,0.54,0.0,-0.71,47.4,1.74,0.0,0.0,1,1,1,4
2023-09-28 00:00:00,5006.61,360.51,1.62,1.43,145.66,47.9,1.2,240.91,10490.79,5,1,1,1
2023-03-17 09:00:00,5869.88,424.47,3.35,4.54,163.5,45.87,21.79,262.7,13919.71,1,2,2,1
2023-11-22 18:00:00,5802.17,429.21,2.83,3.51,177.08,46.8,3.86,249.19,12395.27,3,1,1,1
2023-10-07 02:00:00,333.32,49.24,2.79,0.0,16.05,45.19,2.76,51.61,274.85,1,2,2,1
2023-05-15 13:00:00,5957.8,436.38,1.6,4.46,174.29,47.44,34.49,262.39,14551.34,1,1,1,1
2023-10-11 02:00:00,5786.54,429.74,1.57,1.47,180.81,48.69,2.16,262.42,14627.84,2,1,1,3
